Long run on 2020-01-01: 18.78 miles at 10:15/mi, avg HR 143 bpm, elevation gain 73 ft. Location: Central Park. Weather was breezy. Perceived effort 5/10.
Week 18, day 6: Fartlek run. 18.5 miles, 8:40/mi, 152 bpm avg HR. Ran at the forest preserve. Legs felt heavy.
Got out for a interval today — 17.6 miles around the neighborhood. Pace was 6:09/mi. Breathing felt easy. Weather was sunny.
Week 42, day 7: Trail run. 14.5 miles, 12:31/mi, 139 bpm avg HR. Ran at the lake path. Felt strong.
Morning fartlek in crisp conditions. Covered 14.3 miles at Central Park in 121 minutes. Breathing felt easy. Effort: 8/10.
Training log: tempo — 6.5mi @ 6:44. Conditions: humid. Notes: felt tired from yesterday. Elevation gain: 340 ft.
Week 11, day 7: Trail run. 18.3 miles, 12:00/mi, 120 bpm avg HR. Ran at the neighborhood. Struggled early but finished well.
Training log: recovery — 9.4mi @ 10:41. Conditions: windy. Notes: felt strong. Elevation gain: 203 ft.
Morning tempo in rainy conditions. Covered 16.0 miles at the neighborhood in 125 minutes. Had to walk a bit. Effort: 6/10.
6.1 miles at 7:07 average pace through the treadmill. Humid conditions. Felt effortless. Heart rate averaged around 170 bpm.
11.3 miles at 10:02 average pace through the forest preserve. Rainy conditions. Struggled early but finished well. Heart rate averaged around 137 bpm.
Week 35, day 2: Trail run. 17.0 miles, 11:00/mi, 163 bpm avg HR. Ran at the greenway. Mentally tough.
15.8 miles at 8:29 average pace through the forest preserve. Breezy conditions. Struggled early but finished well. Heart rate averaged around 143 bpm.
Morning recovery in foggy conditions. Covered 17.5 miles at the greenway in 186 minutes. Best run in weeks. Effort: 6/10.
Got out for a fartlek today — 14.1 miles around the trails. Pace was 8:25/mi. Felt effortless. Weather was humid.
Got out for a interval today — 12.5 miles around the canal trail. Pace was 6:17/mi. Had to push through miles 8-10. Weather was windy.
Morning interval in windy conditions. Covered 5.9 miles at the trails in 41 minutes. Felt effortless. Effort: 6/10.
Morning easy in foggy conditions. Covered 6.4 miles at downtown in 65 minutes. Legs felt heavy. Effort: 9/10.
Got out for a recovery today — 12.4 miles around Riverside Park. Pace was 10:45/mi. In the zone. Weather was hot.
Morning fartlek in sunny conditions. Covered 7.2 miles at the trails in 65 minutes. Felt strong. Effort: 5/10.
Morning fartlek in cold conditions. Covered 14.9 miles at Central Park in 141 minutes. Had to walk a bit. Effort: 9/10.
Training log: long run — 17.6mi @ 9:27. Conditions: humid. Notes: breathing felt easy. Elevation gain: 432 ft.
6.8 miles at 8:27 average pace through the beach path. Crisp conditions. Breathing felt easy. Heart rate averaged around 150 bpm.
Morning interval in sunny conditions. Covered 18.0 miles at the canal trail in 114 minutes. Felt effortless. Effort: 9/10.
Got out for a fartlek today — 11.6 miles around Central Park. Pace was 9:27/mi. Best run in weeks. Weather was hot.
Week 11, day 7: Fartlek run. 12.8 miles, 8:39/mi, 143 bpm avg HR. Ran at the forest preserve. Felt effortless.
Morning long run in sunny conditions. Covered 3.9 miles at the hills in 42 minutes. Felt effortless. Effort: 6/10.
Race prep for local 5K. 13.9 miles at 11:54/mi. Working toward sub-3 marathon. Finished feeling fresh.
Week 6, day 4: Recovery run. 15.4 miles, 11:28/mi, 163 bpm avg HR. Ran at the waterfront. Mentally tough.
Week 37, day 5: Recovery run. 10.9 miles, 11:01/mi, 129 bpm avg HR. Ran at the forest preserve. Felt surprisingly good.
Got out for a interval today — 11.8 miles around the forest preserve. Pace was 6:46/mi. Felt strong. Weather was cold.
14.0 miles at 9:44 average pace through the neighborhood. Foggy conditions. Struggled early but finished well. Heart rate averaged around 138 bpm.
Week 43, day 2: Interval run. 5.1 miles, 6:47/mi, 169 bpm avg HR. Ran at the hills. Felt strong.
Got out for a interval today — 16.7 miles around the forest preserve. Pace was 5:37/mi. Breathing felt easy. Weather was windy.
Training log: fartlek — 13.0mi @ 9:20. Conditions: hot. Notes: legs felt heavy. Elevation gain: 718 ft.
Morning interval in foggy conditions. Covered 17.7 miles at the beach path in 120 minutes. Felt tired from yesterday. Effort: 5/10.
Week 33, day 1: Interval run. 19.4 miles, 6:27/mi, 123 bpm avg HR. Ran at downtown. Struggled early but finished well.
Got out for a easy today — 15.7 miles around the trails. Pace was 9:59/mi. Best run in weeks. Weather was hot.
Morning recovery in crisp conditions. Covered 7.1 miles at the waterfront in 77 minutes. Mentally tough. Effort: 5/10.
Week 11, day 2: Race run. 16.8 miles, 7:35/mi, 182 bpm avg HR. Ran at the trails. Finished feeling fresh.
19.0 miles at 11:16 average pace through downtown. Hot conditions. Finished feeling fresh. Heart rate averaged around 137 bpm.
Race prep for New York Marathon. 13.2 miles at 10:22/mi. Working toward Boston qualifier. Felt surprisingly good.
Week 30, day 7: Race run. 16.9 miles, 7:09/mi, 121 bpm avg HR. Ran at the track. Finished feeling fresh.
Got out for a recovery today — 19.5 miles around Central Park. Pace was 11:51/mi. Felt effortless. Weather was overcast.
Training log: tempo — 19.3mi @ 8:34. Conditions: sunny. Notes: had to walk a bit. Elevation gain: 330 ft.
Morning race in muggy conditions. Covered 16.8 miles at the treadmill in 114 minutes. Felt tired from yesterday. Effort: 9/10.
Training log: fartlek — 10.4mi @ 7:19. Conditions: muggy. Notes: in the zone. Elevation gain: 504 ft.
Got out for a trail today — 14.6 miles around the track. Pace was 10:13/mi. Heart rate was elevated. Weather was sunny.
5.0 miles at 6:58 average pace through the hills. Cold conditions. Heart rate was elevated. Heart rate averaged around 136 bpm.
Race prep for Chicago Marathon. 16.2 miles at 7:54/mi. Working toward staying consistent. Struggled early but finished well.
Morning long run in rainy conditions. Covered 10.1 miles at downtown in 99 minutes. Felt effortless. Effort: 9/10.
Training log: easy — 15.9mi @ 10:04. Conditions: humid. Notes: felt strong. Elevation gain: 542 ft.
Morning easy in cold conditions. Covered 11.9 miles at the neighborhood in 111 minutes. Best run in weeks. Effort: 7/10.
Morning recovery in windy conditions. Covered 9.2 miles at Central Park in 103 minutes. Mentally tough. Effort: 7/10.
19.5 miles at 9:55 average pace through the greenway. Muggy conditions. Had to push through miles 8-10. Heart rate averaged around 170 bpm.
Week 9, day 2: Fartlek run. 8.0 miles, 8:52/mi, 132 bpm avg HR. Ran at the trails. Had to push through miles 8-10.
Week 33, day 2: Interval run. 12.0 miles, 5:56/mi, 164 bpm avg HR. Ran at the hills. Best run in weeks.
Got out for a race today — 12.1 miles around the waterfront. Pace was 6:34/mi. Finished feeling fresh. Weather was cold.
Training log: interval — 19.8mi @ 6:09. Conditions: sunny. Notes: felt tired from yesterday. Elevation gain: 193 ft.
Got out for a race today — 7.1 miles around the canal trail. Pace was 6:37/mi. Felt effortless. Weather was cold.
Morning tempo in humid conditions. Covered 16.5 miles at Riverside Park in 103 minutes. Felt effortless. Effort: 6/10.
Got out for a fartlek today — 17.3 miles around the beach path. Pace was 8:36/mi. Calves were tight. Weather was sunny.
Training log: easy — 8.1mi @ 9:09. Conditions: overcast. Notes: felt strong. Elevation gain: 395 ft.
Training log: fartlek — 5.0mi @ 8:24. Conditions: muggy. Notes: best run in weeks. Elevation gain: 562 ft.
Training log: fartlek — 5.3mi @ 8:40. Conditions: perfect weather. Notes: felt surprisingly good. Elevation gain: 559 ft.
Race prep for local 5K. 3.0 miles at 6:25/mi. Working toward sub-4 marathon. Heart rate was elevated.
Morning interval in sunny conditions. Covered 6.2 miles at the greenway in 38 minutes. Mentally tough. Effort: 5/10.
Training log: long run — 5.8mi @ 9:38. Conditions: cold. Notes: in the zone. Elevation gain: 790 ft.
Morning easy in cold conditions. Covered 6.3 miles at Central Park in 59 minutes. Finished feeling fresh. Effort: 8/10.
Morning trail in overcast conditions. Covered 16.0 miles at the treadmill in 185 minutes. Struggled early but finished well. Effort: 5/10.
Got out for a interval today — 16.9 miles around the neighborhood. Pace was 7:07/mi. Struggled early but finished well. Weather was breezy.
13.7 miles at 12:00 average pace through the forest preserve. Hot conditions. Best run in weeks. Heart rate averaged around 139 bpm.
Training log: easy — 14.0mi @ 9:15. Conditions: sunny. Notes: finished feeling fresh. Elevation gain: 278 ft.
Week 15, day 5: Race run. 17.2 miles, 6:52/mi, 130 bpm avg HR. Ran at the treadmill. Best run in weeks.
Got out for a easy today — 10.6 miles around the beach path. Pace was 9:24/mi. Breathing felt easy. Weather was rainy.
Training log: trail — 10.5mi @ 11:55. Conditions: windy. Notes: felt strong. Elevation gain: 154 ft.
10.6 miles at 8:10 average pace through the lake path. Perfect weather conditions. Had to walk a bit. Heart rate averaged around 173 bpm.
Morning trail in hot conditions. Covered 9.0 miles at the track in 106 minutes. Felt effortless. Effort: 7/10.
Got out for a fartlek today — 13.7 miles around the treadmill. Pace was 8:37/mi. Legs felt heavy. Weather was humid.
Morning race in perfect weather conditions. Covered 12.3 miles at the track in 77 minutes. Mentally tough. Effort: 7/10.
18.1 miles at 6:28 average pace through Central Park. Cold conditions. Struggled early but finished well. Heart rate averaged around 136 bpm.
Week 32, day 7: Long run run. 3.4 miles, 10:28/mi, 141 bpm avg HR. Ran at the hills. Calves were tight.
Training log: trail — 17.4mi @ 11:30. Conditions: breezy. Notes: heart rate was elevated. Elevation gain: 317 ft.
Got out for a long run today — 3.3 miles around Central Park. Pace was 9:58/mi. Struggled early but finished well. Weather was rainy.
9.0 miles at 10:49 average pace through the treadmill. Rainy conditions. Legs felt heavy. Heart rate averaged around 143 bpm.
18.8 miles at 8:13 average pace through Central Park. Rainy conditions. Felt tired from yesterday. Heart rate averaged around 157 bpm.
Got out for a interval today — 13.9 miles around the treadmill. Pace was 5:51/mi. Mentally tough. Weather was windy.
Training log: trail — 3.7mi @ 12:14. Conditions: breezy. Notes: breathing felt easy. Elevation gain: 457 ft.
Week 23, day 5: Long run run. 15.5 miles, 10:07/mi, 183 bpm avg HR. Ran at the track. Had to walk a bit.
Morning easy in crisp conditions. Covered 10.1 miles at the treadmill in 105 minutes. In the zone. Effort: 5/10.
Morning long run in hot conditions. Covered 12.2 miles at Riverside Park in 127 minutes. Calves were tight. Effort: 6/10.
Training log: long run — 14.2mi @ 10:30. Conditions: windy. Notes: felt tired from yesterday. Elevation gain: 790 ft.
Got out for a interval today — 18.4 miles around the trails. Pace was 6:25/mi. Felt effortless. Weather was foggy.
Morning trail in muggy conditions. Covered 13.5 miles at the trails in 155 minutes. Had to walk a bit. Effort: 5/10.
13.4 miles at 8:26 average pace through the greenway. Hot conditions. Struggled early but finished well. Heart rate averaged around 154 bpm.
Week 35, day 3: Trail run. 14.1 miles, 11:08/mi, 142 bpm avg HR. Ran at the waterfront. Felt effortless.
Morning fartlek in overcast conditions. Covered 15.0 miles at the lake path in 129 minutes. Struggled early but finished well. Effort: 8/10.
Race prep for local 5K. 13.1 miles at 6:32/mi. Working toward Boston qualifier. Heart rate was elevated.
Training log: fartlek — 8.2mi @ 8:14. Conditions: breezy. Notes: felt tired from yesterday. Elevation gain: 628 ft.
Training log: race — 6.0mi @ 6:43. Conditions: windy. Notes: felt effortless. Elevation gain: 208 ft.
Morning trail in windy conditions. Covered 16.7 miles at Central Park in 188 minutes. Struggled early but finished well. Effort: 7/10.
Morning trail in overcast conditions. Covered 6.7 miles at the treadmill in 74 minutes. Had to push through miles 8-10. Effort: 7/10.
15.1 miles at 8:45 average pace through the track. Rainy conditions. Mentally tough. Heart rate averaged around 143 bpm.
9.8 miles at 7:01 average pace through Central Park. Crisp conditions. Heart rate was elevated. Heart rate averaged around 164 bpm.
Got out for a easy today — 15.8 miles around the treadmill. Pace was 9:45/mi. In the zone. Weather was rainy.
5.9 miles at 6:50 average pace through Riverside Park. Overcast conditions. Felt tired from yesterday. Heart rate averaged around 147 bpm.
19.9 miles at 10:54 average pace through the trails. Hot conditions. Mentally tough. Heart rate averaged around 175 bpm.
15.7 miles at 12:11 average pace through the trails. Foggy conditions. Calves were tight. Heart rate averaged around 153 bpm.
Got out for a race today — 11.8 miles around the treadmill. Pace was 7:58/mi. Had to push through miles 8-10. Weather was rainy.
Week 21, day 4: Long run run. 14.0 miles, 10:47/mi, 173 bpm avg HR. Ran at the beach path. Felt effortless.
Training log: interval — 4.0mi @ 7:14. Conditions: crisp. Notes: felt effortless. Elevation gain: 716 ft.
Training log: trail — 8.3mi @ 11:54. Conditions: overcast. Notes: heart rate was elevated. Elevation gain: 633 ft.
Morning fartlek in crisp conditions. Covered 19.6 miles at the forest preserve in 177 minutes. Felt tired from yesterday. Effort: 9/10.
Training log: recovery — 17.9mi @ 11:37. Conditions: foggy. Notes: heart rate was elevated. Elevation gain: 756 ft.
Training log: trail — 17.1mi @ 12:09. Conditions: humid. Notes: struggled early but finished well. Elevation gain: 538 ft.
Got out for a race today — 3.9 miles around the canal trail. Pace was 6:30/mi. Felt strong. Weather was foggy.
Morning trail in overcast conditions. Covered 10.9 miles at the treadmill in 124 minutes. Felt surprisingly good. Effort: 9/10.
Got out for a recovery today — 3.8 miles around the neighborhood. Pace was 11:06/mi. Mentally tough. Weather was rainy.
Training log: fartlek — 12.9mi @ 7:52. Conditions: muggy. Notes: finished feeling fresh. Elevation gain: 16 ft.
Training log: easy — 12.9mi @ 8:44. Conditions: humid. Notes: in the zone. Elevation gain: 747 ft.
Morning long run in crisp conditions. Covered 13.6 miles at Riverside Park in 138 minutes. Felt surprisingly good. Effort: 5/10.
Week 48, day 2: Interval run. 19.9 miles, 5:04/mi, 175 bpm avg HR. Ran at the forest preserve. Felt effortless.
Race prep for New York Marathon. 19.3 miles at 6:35/mi. Working toward Boston qualifier. Struggled early but finished well.
9.1 miles at 7:45 average pace through the canal trail. Rainy conditions. Legs felt heavy. Heart rate averaged around 146 bpm.
Morning interval in crisp conditions. Covered 18.0 miles at the greenway in 122 minutes. Legs felt heavy. Effort: 9/10.
Training log: trail — 11.3mi @ 11:26. Conditions: hot. Notes: had to push through miles 8-10. Elevation gain: 800 ft.
Got out for a tempo today — 17.7 miles around the treadmill. Pace was 7:27/mi. Breathing felt easy. Weather was humid.
