activity_id,date,run_type,distance_miles,duration_minutes,pace_min_per_mile,avg_heart_rate,elevation_gain_ft,location,weather,perceived_effort
9688,2064-03-10,long run,16.37,162.4,9.92,148,217,the waterfront,sunny,9
9689,2064-03-13,interval,6.02,38.8,6.45,184,23,the trails,hot,2
9690,2064-03-14,tempo,4.29,28.2,6.58,147,48,the treadmill,cold,10
9691,2064-03-17,trail,8.13,102.0,12.54,145,158,the lake path,breezy,4
9692,2064-03-20,easy,8.57,76.3,8.9,125,18,the beach path,sunny,1
9693,2064-03-21,recovery,3.24,38.2,11.8,122,189,the trails,crisp,9
9694,2064-03-22,race,26.2,169.5,6.47,170,53,the waterfront,muggy,3
9695,2064-03-23,long run,20.62,213.2,10.34,155,110,the treadmill,sunny,10
9696,2064-03-25,long run,17.05,159.9,9.38,150,125,the forest preserve,rainy,1
9697,2064-03-27,fartlek,9.17,69.7,7.6,168,12,the trails,overcast,8
9698,2064-03-28,long run,16.17,169.5,10.48,153,26,the lake path,perfect weather,9
9699,2064-03-30,long run,10.71,107.4,10.03,156,200,the trails,sunny,4
9700,2064-04-02,race,26.2,189.4,7.23,179,45,the hills,overcast,3
9701,2064-04-04,long run,13.37,147.7,11.05,148,17,downtown,sunny,2
9702,2064-04-06,race,13.1,85.5,6.53,159,107,the treadmill,perfect weather,7
9703,2064-04-07,recovery,3.57,39.9,11.19,126,38,the waterfront,windy,2
9704,2064-04-08,recovery,2.95,32.6,11.06,114,44,the trails,perfect weather,2
9705,2064-04-09,fartlek,9.98,88.5,8.87,166,99,the lake path,crisp,9
9706,2064-04-11,trail,11.96,134.4,11.24,152,51,the track,humid,10
9707,2064-04-12,fartlek,8.53,76.6,8.98,164,438,the beach path,breezy,10
9708,2064-04-13,fartlek,5.02,41.7,8.31,143,16,the treadmill,hot,1
9709,2064-04-15,easy,7.53,72.6,9.64,146,32,the neighborhood,crisp,9
9710,2064-04-17,fartlek,4.57,36.7,8.02,165,31,Riverside Park,rainy,4
9711,2064-04-20,interval,6.88,46.6,6.77,167,55,Riverside Park,hot,8
9712,2064-04-21,trail,4.54,56.3,12.39,144,37,Central Park,cold,3
9713,2064-04-23,long run,15.76,142.5,9.04,153,74,the treadmill,cold,8
9714,2064-04-24,trail,5.12,56.8,11.09,145,59,downtown,sunny,5
9715,2064-04-25,long run,19.97,195.1,9.77,153,60,downtown,humid,7
9716,2064-04-26,race,13.1,94.1,7.18,159,91,the neighborhood,muggy,9
9717,2064-04-29,tempo,4.04,29.8,7.38,157,30,the hills,perfect weather,10
9718,2064-04-30,recovery,2.6,30.1,11.58,118,2,the treadmill,overcast,10
9719,2064-05-01,interval,5.6,39.0,6.97,167,42,the forest preserve,rainy,9
9720,2064-05-02,race,26.2,204.9,7.82,166,52,the canal trail,perfect weather,3
9721,2064-05-03,interval,4.12,26.9,6.52,161,26,the beach path,foggy,4
9722,2064-05-05,interval,6.83,38.9,5.69,181,39,the hills,perfect weather,6
9723,2064-05-08,tempo,6.57,51.4,7.83,155,103,the treadmill,humid,8
9724,2064-05-11,trail,11.67,125.8,10.78,141,18,Central Park,breezy,8
9725,2064-05-12,long run,13.64,141.6,10.38,154,49,the treadmill,perfect weather,5
9726,2064-05-13,easy,8.52,74.3,8.72,131,16,the beach path,humid,7
9727,2064-05-16,long run,11.59,127.1,10.97,151,11,the trails,hot,4
9728,2064-05-17,tempo,10.22,70.9,6.94,156,12,downtown,hot,6
9729,2064-05-19,long run,16.89,182.2,10.79,141,64,the greenway,windy,3
9730,2064-05-21,tempo,8.66,63.5,7.33,158,1,the canal trail,overcast,4
9731,2064-05-23,race,3.1,21.1,6.82,175,43,the canal trail,breezy,6
9732,2064-05-24,long run,17.71,182.1,10.28,142,47,the canal trail,sunny,10
9733,2064-05-27,recovery,3.4,34.3,10.1,140,35,the treadmill,humid,6
9734,2064-05-28,fartlek,4.62,35.3,7.65,148,3,downtown,sunny,6
9735,2064-05-30,easy,11.12,102.6,9.23,134,75,the greenway,cold,9
9736,2064-05-31,easy,7.21,68.1,9.44,142,101,the waterfront,humid,8
9737,2064-06-01,tempo,8.6,68.4,7.95,182,70,the lake path,windy,4
9738,2064-06-02,easy,11.66,115.0,9.86,149,236,the forest preserve,muggy,3
9739,2064-06-05,interval,4.04,25.3,6.26,171,10,the waterfront,foggy,2
9740,2064-06-08,interval,4.21,26.9,6.4,166,78,the track,perfect weather,8
9741,2064-06-09,fartlek,4.82,41.1,8.53,143,140,the trails,windy,3
9742,2064-06-11,tempo,11.28,81.6,7.23,172,16,the waterfront,rainy,7
9743,2064-06-13,race,26.2,186.0,7.1,178,31,the hills,hot,9
9744,2064-06-15,long run,12.85,130.4,10.15,153,54,the hills,muggy,5
9745,2064-06-17,fartlek,6.89,58.2,8.45,162,238,the neighborhood,breezy,8
9746,2064-06-18,tempo,6.18,41.2,6.67,153,66,the hills,cold,5
9747,2064-06-20,interval,6.62,42.0,6.34,172,124,the beach path,overcast,4
9748,2064-06-22,fartlek,6.21,55.8,8.98,157,17,downtown,muggy,8
9749,2064-06-23,trail,4.73,52.2,11.03,152,8,the lake path,foggy,5
9750,2064-06-26,easy,10.04,91.9,9.15,136,56,the neighborhood,hot,4
9751,2064-06-28,trail,10.0,118.3,11.83,141,59,the waterfront,muggy,9
9752,2064-06-29,tempo,11.47,89.6,7.81,149,4,Central Park,windy,2
9753,2064-07-01,long run,17.58,167.7,9.54,137,84,the forest preserve,breezy,4
9754,2064-07-02,fartlek,11.43,93.6,8.19,149,112,the waterfront,crisp,1
9755,2064-07-03,interval,6.52,39.3,6.02,170,34,the treadmill,sunny,4
9756,2064-07-05,interval,7.75,43.6,5.62,157,5,the trails,windy,2
9757,2064-07-08,recovery,4.65,52.2,11.22,120,200,the beach path,muggy,2
9758,2064-07-10,easy,6.9,63.8,9.25,140,200,Riverside Park,perfect weather,7
9759,2064-07-11,easy,6.15,63.9,10.39,139,2,the track,windy,7
9760,2064-07-12,easy,11.92,120.4,10.1,142,149,the canal trail,overcast,10
9761,2064-07-13,recovery,4.47,54.0,12.07,138,1,the trails,overcast,2
9762,2064-07-14,race,6.2,43.5,7.02,173,243,the hills,rainy,9
9763,2064-07-15,recovery,2.5,26.8,10.71,133,34,the waterfront,windy,5
9764,2064-07-16,recovery,3.81,41.1,10.79,116,45,the hills,overcast,1
9765,2064-07-19,trail,4.59,55.4,12.06,146,132,the beach path,perfect weather,1
9766,2064-07-21,trail,9.29,109.3,11.76,140,192,the canal trail,humid,4
9767,2064-07-24,trail,10.92,121.8,11.15,145,32,downtown,sunny,5
9768,2064-07-26,easy,5.17,48.9,9.46,127,28,the track,perfect weather,3
9769,2064-07-27,race,26.2,164.0,6.26,161,47,the greenway,muggy,10
9770,2064-07-28,tempo,11.35,92.6,8.16,157,8,downtown,overcast,9
9771,2064-07-31,tempo,9.39,75.0,7.99,158,31,the canal trail,perfect weather,2
9772,2064-08-01,recovery,2.57,28.4,11.04,145,15,Central Park,perfect weather,3
9773,2064-08-02,easy,8.25,82.5,10.0,148,55,the greenway,cold,1
9774,2064-08-03,recovery,4.61,50.1,10.86,119,154,the canal trail,rainy,10
9775,2064-08-05,fartlek,7.73,61.8,8.0,152,119,the neighborhood,sunny,7
9776,2064-08-06,long run,10.54,113.6,10.78,148,7,Central Park,crisp,10
9777,2064-08-08,recovery,4.62,53.3,11.54,133,93,the track,perfect weather,9
9778,2064-08-10,trail,11.05,124.0,11.22,143,9,downtown,sunny,9
9779,2064-08-11,trail,7.37,86.0,11.67,163,46,the greenway,overcast,7
9780,2064-08-13,tempo,4.86,35.8,7.37,170,490,Riverside Park,cold,1
9781,2064-08-15,interval,5.06,33.0,6.53,162,57,the waterfront,windy,1
9782,2064-08-17,fartlek,11.75,103.5,8.81,152,42,Riverside Park,cold,4
9783,2064-08-19,easy,7.01,67.3,9.6,135,341,the trails,crisp,1
9784,2064-08-21,tempo,7.77,62.3,8.02,168,25,Central Park,sunny,6
9785,2064-08-24,trail,5.8,63.6,10.96,137,152,the track,perfect weather,1
9786,2064-08-26,easy,9.98,94.1,9.43,134,0,the neighborhood,humid,5
9787,2064-08-28,race,13.1,94.2,7.19,173,6,the neighborhood,rainy,10
9788,2064-08-30,tempo,9.22,69.0,7.48,169,170,Riverside Park,windy,3
9789,2064-09-01,interval,4.95,31.6,6.39,179,23,the greenway,overcast,6
9790,2064-09-02,tempo,6.21,45.3,7.3,171,16,the hills,windy,3
9791,2064-09-03,fartlek,11.82,101.5,8.59,154,32,the neighborhood,muggy,3
9792,2064-09-04,race,3.1,21.1,6.81,171,140,Riverside Park,cold,10
9793,2064-09-07,interval,7.74,46.0,5.94,167,19,the greenway,muggy,5
9794,2064-09-09,recovery,2.25,22.9,10.19,144,68,the treadmill,windy,2
9795,2064-09-11,trail,9.04,102.2,11.31,128,81,the beach path,cold,6
9796,2064-09-13,race,26.2,184.7,7.05,170,33,the greenway,sunny,1
9797,2064-09-15,tempo,6.07,44.7,7.36,145,37,the forest preserve,cold,7
9798,2064-09-16,trail,9.02,104.3,11.56,148,69,the lake path,crisp,9
9799,2064-09-17,fartlek,10.45,98.9,9.46,146,107,the canal trail,hot,6
9800,2064-09-20,recovery,2.45,26.3,10.74,132,124,the neighborhood,sunny,5
9801,2064-09-21,interval,4.74,33.8,7.14,173,2,the greenway,rainy,6
9802,2064-09-22,easy,8.19,77.1,9.41,130,155,the canal trail,breezy,8
9803,2064-09-25,fartlek,6.13,52.4,8.54,148,92,Central Park,crisp,10
9804,2064-09-26,interval,7.32,39.5,5.4,166,145,Riverside Park,rainy,3
9805,2064-09-27,long run,16.77,168.9,10.07,143,56,the beach path,windy,6
9806,2064-09-29,easy,4.48,43.1,9.62,136,26,the treadmill,windy,4
9807,2064-09-30,long run,17.74,177.9,10.03,137,177,the beach path,hot,7
9808,2064-10-02,trail,8.38,93.1,11.11,156,48,the treadmill,sunny,2
9809,2064-10-03,long run,18.43,201.6,10.94,158,6,the treadmill,perfect weather,1
9810,2064-10-04,interval,4.1,25.4,6.19,175,58,the trails,hot,3
9811,2064-10-05,trail,8.12,91.4,11.26,148,61,the track,humid,7
9812,2064-10-06,interval,4.84,31.7,6.54,170,126,Riverside Park,perfect weather,5
9813,2064-10-07,trail,11.13,126.8,11.39,132,131,the lake path,windy,4
9814,2064-10-08,trail,4.39,49.3,11.23,151,74,Riverside Park,cold,1
9815,2064-10-10,tempo,6.8,53.8,7.91,160,42,the trails,overcast,1
9816,2064-10-11,fartlek,6.15,56.7,9.22,156,227,Riverside Park,breezy,8
9817,2064-10-12,race,13.1,99.7,7.61,169,59,the waterfront,breezy,5
9818,2064-10-13,recovery,3.35,37.1,11.06,141,9,the beach path,overcast,10
9819,2064-10-16,recovery,2.58,27.6,10.7,133,10,Central Park,foggy,2
9820,2064-10-18,easy,6.56,60.0,9.15,136,55,Central Park,hot,7
9821,2064-10-20,interval,5.98,32.0,5.35,172,44,the neighborhood,hot,3
9822,2064-10-22,interval,6.89,43.5,6.31,176,41,downtown,crisp,6
9823,2064-10-23,fartlek,10.15,90.5,8.92,142,47,the beach path,perfect weather,4
9824,2064-10-24,tempo,11.39,81.4,7.15,161,150,the treadmill,overcast,4
9825,2064-10-27,easy,6.51,66.4,10.2,135,104,the track,breezy,3
9826,2064-10-29,trail,4.45,44.8,10.06,157,269,the waterfront,overcast,1
9827,2064-10-31,trail,6.44,75.5,11.72,152,27,downtown,breezy,7
9828,2064-11-01,tempo,11.48,92.8,8.08,163,25,the treadmill,crisp,3
9829,2064-11-02,recovery,2.68,31.5,11.75,135,41,the waterfront,rainy,8
9830,2064-11-03,long run,20.37,209.6,10.29,137,167,the neighborhood,cold,10
9831,2064-11-04,recovery,3.98,41.4,10.41,140,159,the waterfront,overcast,8
9832,2064-11-05,interval,7.68,45.2,5.88,186,144,the track,humid,8
9833,2064-11-08,fartlek,8.56,77.1,9.01,152,3,the forest preserve,muggy,6
9834,2064-11-09,trail,6.2,69.8,11.26,165,281,Riverside Park,hot,9
9835,2064-11-11,long run,15.01,147.2,9.81,136,105,the lake path,breezy,9
9836,2064-11-12,long run,11.28,117.2,10.39,150,51,the waterfront,overcast,6
9837,2064-11-13,long run,21.16,211.2,9.98,135,53,Riverside Park,cold,3
9838,2064-11-16,race,3.1,24.4,7.86,159,221,the track,cold,9
9839,2064-11-17,recovery,3.65,38.3,10.49,124,31,the treadmill,perfect weather,8
9840,2064-11-18,long run,11.87,122.4,10.31,143,39,the neighborhood,windy,8
9841,2064-11-19,fartlek,9.89,85.7,8.67,141,135,the canal trail,breezy,5
9842,2064-11-20,easy,10.28,103.6,10.08,140,13,the neighborhood,perfect weather,7
9843,2064-11-22,recovery,4.92,56.0,11.39,120,37,the treadmill,hot,1
9844,2064-11-24,recovery,2.6,29.2,11.24,127,95,the waterfront,breezy,1
9845,2064-11-25,race,3.1,24.8,8.01,163,12,Riverside Park,muggy,2
9846,2064-11-27,trail,8.27,93.0,11.25,150,29,Riverside Park,rainy,1
9847,2064-11-29,long run,10.79,111.9,10.37,149,17,the trails,muggy,1
9848,2064-11-30,long run,15.72,155.6,9.9,152,14,the neighborhood,humid,8
9849,2064-12-01,interval,5.75,36.8,6.4,180,38,the canal trail,overcast,9
9850,2064-12-04,long run,13.07,142.1,10.87,125,122,the waterfront,humid,1
9851,2064-12-05,recovery,4.71,52.4,11.13,141,9,the waterfront,crisp,7
9852,2064-12-06,trail,5.85,68.2,11.65,159,11,the treadmill,sunny,1
9853,2064-12-07,long run,19.45,202.1,10.39,141,82,the neighborhood,muggy,6
9854,2064-12-08,tempo,10.42,82.6,7.93,149,11,the beach path,perfect weather,1
9855,2064-12-11,fartlek,4.81,40.3,8.38,155,102,the greenway,humid,5
9856,2064-12-12,long run,12.98,128.5,9.9,135,43,the lake path,cold,4
9857,2064-12-13,tempo,4.63,35.0,7.56,160,145,the treadmill,muggy,2
9858,2064-12-14,race,26.2,171.3,6.54,182,161,downtown,cold,7
9859,2064-12-16,tempo,5.1,36.7,7.2,155,38,the treadmill,foggy,3
9860,2064-12-17,interval,4.06,27.3,6.73,180,231,the canal trail,sunny,7
9861,2064-12-18,tempo,7.13,48.1,6.74,162,76,the forest preserve,overcast,2
9862,2064-12-20,race,26.2,202.8,7.74,161,127,Central Park,windy,9
9863,2064-12-22,recovery,4.87,52.5,10.78,119,22,Riverside Park,muggy,6
9864,2064-12-24,tempo,6.66,49.0,7.36,161,37,the trails,cold,7
9865,2064-12-26,recovery,2.05,20.8,10.13,135,157,the track,overcast,8
9866,2064-12-27,trail,10.92,119.0,10.9,150,23,the treadmill,hot,4
9867,2064-12-28,long run,12.15,123.6,10.17,143,168,the lake path,cold,10
9868,2064-12-29,easy,4.28,39.3,9.19,147,6,the lake path,sunny,6
9869,2065-01-01,race,3.1,21.0,6.79,167,65,Riverside Park,breezy,4
9870,2065-01-03,long run,11.93,115.4,9.67,139,114,the trails,muggy,5
9871,2065-01-06,trail,6.77,78.2,11.55,141,2,the forest preserve,windy,2
9872,2065-01-09,easy,5.98,63.9,10.68,129,116,the waterfront,foggy,10
9873,2065-01-12,easy,8.63,87.8,10.17,134,162,the neighborhood,rainy,9
9874,2065-01-14,recovery,4.47,46.2,10.33,131,122,the waterfront,breezy,7
9875,2065-01-15,long run,18.05,178.3,9.88,165,313,the greenway,foggy,4
9876,2065-01-16,race,3.1,24.7,7.97,170,34,the forest preserve,muggy,6
9877,2065-01-19,race,13.1,85.0,6.49,157,3,the waterfront,cold,8
9878,2065-01-20,interval,5.83,35.5,6.09,167,49,the treadmill,breezy,4
9879,2065-01-21,fartlek,7.7,65.5,8.51,167,21,the trails,perfect weather,10
9880,2065-01-23,easy,5.49,52.1,9.49,142,34,Riverside Park,muggy,7
9881,2065-01-25,recovery,2.39,27.1,11.32,114,90,the track,hot,4
9882,2065-01-26,fartlek,6.38,55.0,8.62,164,10,the beach path,hot,1
9883,2065-01-27,easy,4.82,44.8,9.29,158,18,the beach path,crisp,4
9884,2065-01-29,easy,11.7,110.7,9.46,150,839,Riverside Park,breezy,2
9885,2065-01-31,recovery,2.69,28.7,10.68,136,23,the hills,perfect weather,9
9886,2065-02-02,fartlek,5.35,46.5,8.69,164,15,the treadmill,muggy,1
9887,2065-02-05,recovery,4.71,53.3,11.32,129,14,the track,crisp,1
9888,2065-02-06,recovery,3.43,38.9,11.34,116,10,Central Park,crisp,6
9889,2065-02-08,tempo,11.61,89.7,7.73,160,65,the greenway,overcast,9
9890,2065-02-09,fartlek,9.94,78.3,7.88,159,4,the forest preserve,humid,7
9891,2065-02-11,easy,11.86,119.0,10.03,137,88,the lake path,windy,10
9892,2065-02-13,tempo,8.16,57.7,7.07,169,106,the treadmill,overcast,7
9893,2065-02-16,long run,18.89,180.6,9.56,144,19,Riverside Park,crisp,6
9894,2065-02-17,easy,4.6,43.6,9.47,132,79,the beach path,breezy,7
9895,2065-02-18,fartlek,11.72,91.9,7.84,161,139,the greenway,muggy,10
9896,2065-02-19,easy,6.82,65.8,9.65,136,110,the lake path,foggy,4
9897,2065-02-20,long run,17.94,175.5,9.78,148,158,the track,muggy,2
9898,2065-02-22,recovery,2.08,22.3,10.72,128,9,the hills,humid,9
9899,2065-02-23,tempo,9.21,66.1,7.18,159,385,the trails,windy,2
9900,2065-02-24,recovery,4.31,46.8,10.87,133,220,the lake path,rainy,8
9901,2065-02-25,recovery,2.25,24.0,10.65,137,53,Central Park,breezy,4
9902,2065-02-27,recovery,4.32,48.3,11.19,129,42,the beach path,perfect weather,2
9903,2065-03-01,tempo,9.38,68.8,7.34,158,141,the forest preserve,rainy,2
9904,2065-03-02,long run,12.38,128.5,10.38,140,63,the trails,cold,3
9905,2065-03-04,fartlek,8.95,67.5,7.54,150,55,the trails,humid,4
9906,2065-03-05,fartlek,6.24,56.9,9.12,146,82,the trails,breezy,8
9907,2065-03-06,tempo,10.47,86.6,8.27,157,31,the beach path,overcast,5
9908,2065-03-09,tempo,10.55,76.2,7.22,175,28,Central Park,crisp,5
9909,2065-03-10,easy,6.83,65.3,9.56,145,43,the waterfront,crisp,4
9910,2065-03-12,race,3.1,20.2,6.53,164,5,downtown,muggy,9
9911,2065-03-14,long run,14.34,140.1,9.77,129,1,the hills,breezy,10
9912,2065-03-15,tempo,5.69,39.5,6.95,163,10,downtown,sunny,6
9913,2065-03-17,tempo,6.05,42.6,7.04,162,48,the neighborhood,hot,4
9914,2065-03-20,easy,6.74,63.4,9.4,130,157,the canal trail,crisp,6
9915,2065-03-21,fartlek,11.57,112.9,9.76,162,40,the waterfront,crisp,10
9916,2065-03-22,trail,8.37,87.6,10.46,155,6,the treadmill,muggy,3
9917,2065-03-24,interval,6.77,41.6,6.14,167,3,the waterfront,crisp,6
9918,2065-03-26,tempo,8.44,63.2,7.49,161,49,the trails,foggy,2
9919,2065-03-28,long run,11.51,116.5,10.12,148,35,the track,crisp,3
9920,2065-03-29,interval,6.38,42.0,6.58,174,65,downtown,overcast,2
9921,2065-04-01,long run,19.26,206.9,10.74,130,10,the trails,muggy,4
9922,2065-04-02,long run,16.6,162.7,9.8,144,38,Central Park,rainy,6
9923,2065-04-03,recovery,3.39,34.1,10.06,117,9,the beach path,muggy,1
9924,2065-04-04,race,26.2,162.2,6.19,159,50,the hills,cold,9
9925,2065-04-05,long run,17.29,170.1,9.84,147,3,the track,windy,3
9926,2065-04-08,tempo,4.59,33.7,7.35,146,62,the track,windy,3
9927,2065-04-09,fartlek,4.82,37.8,7.84,160,3,the beach path,windy,9
9928,2065-04-10,fartlek,10.84,93.5,8.63,150,13,Central Park,breezy,10
9929,2065-04-11,interval,6.58,37.2,5.65,162,16,the hills,overcast,4
9930,2065-04-13,easy,9.69,99.6,10.28,144,1,the greenway,hot,9
9931,2065-04-15,interval,5.26,34.5,6.56,163,168,the waterfront,crisp,3
9932,2065-04-16,interval,4.14,24.8,5.99,177,27,Riverside Park,perfect weather,9
9933,2065-04-17,tempo,7.74,63.2,8.16,167,73,the lake path,muggy,1
9934,2065-04-19,easy,9.7,89.9,9.27,132,36,the hills,crisp,4
9935,2065-04-21,long run,17.14,162.0,9.45,140,132,downtown,overcast,10
9936,2065-04-22,long run,20.06,190.4,9.49,144,5,the waterfront,foggy,5
9937,2065-04-23,interval,7.75,43.8,5.65,170,107,the greenway,sunny,4
9938,2065-04-25,race,26.2,208.0,7.94,173,60,the forest preserve,windy,9
9939,2065-04-26,long run,15.91,162.8,10.23,138,80,the trails,windy,8
9940,2065-04-27,race,13.1,84.8,6.47,186,20,the lake path,humid,5
9941,2065-04-28,recovery,2.18,24.7,11.33,119,45,the treadmill,sunny,8
9942,2065-04-30,easy,10.56,90.1,8.53,141,4,Central Park,hot,4
9943,2065-05-01,recovery,3.34,37.4,11.2,135,206,the neighborhood,foggy,9
9944,2065-05-02,interval,5.89,39.5,6.7,173,48,the treadmill,foggy,2
9945,2065-05-05,long run,20.9,201.3,9.63,145,88,the beach path,foggy,1
9946,2065-05-08,tempo,11.95,93.7,7.84,163,14,the hills,muggy,4
9947,2065-05-10,recovery,3.38,38.0,11.25,142,303,Central Park,humid,9
9948,2065-05-11,fartlek,7.06,61.6,8.73,161,87,the waterfront,crisp,9
9949,2065-05-12,recovery,3.35,34.1,10.18,131,19,the greenway,rainy,6
9950,2065-05-13,fartlek,4.29,40.4,9.41,155,115,Riverside Park,hot,7
9951,2065-05-14,long run,16.88,169.0,10.01,141,114,downtown,windy,4
9952,2065-05-17,easy,4.53,42.0,9.27,151,94,the waterfront,sunny,7
9953,2065-05-19,trail,5.88,61.5,10.46,149,10,the neighborhood,rainy,1
9954,2065-05-22,trail,7.82,88.4,11.31,133,69,the trails,windy,2
9955,2065-05-23,long run,15.95,164.8,10.33,143,44,the forest preserve,perfect weather,2
9956,2065-05-24,recovery,3.81,42.1,11.06,125,70,downtown,breezy,4
9957,2065-05-25,interval,7.47,49.6,6.64,175,4,the waterfront,windy,2
9958,2065-05-26,race,3.1,19.9,6.42,158,85,the trails,rainy,8
9959,2065-05-28,long run,14.61,156.9,10.74,142,20,the waterfront,sunny,4
9960,2065-05-30,interval,4.79,29.0,6.06,167,19,Central Park,perfect weather,2
9961,2065-06-01,tempo,6.96,51.2,7.35,161,188,Central Park,sunny,5
9962,2065-06-02,tempo,8.32,63.7,7.66,162,263,Central Park,rainy,3
9963,2065-06-03,trail,9.6,107.3,11.18,140,346,the track,cold,8
9964,2065-06-06,race,6.2,44.1,7.11,178,7,the treadmill,perfect weather,9
9965,2065-06-07,fartlek,6.49,52.9,8.15,153,23,the trails,humid,6
9966,2065-06-08,easy,5.2,52.3,10.06,137,29,the beach path,perfect weather,6
9967,2065-06-09,easy,6.88,62.3,9.06,131,22,downtown,breezy,4
9968,2065-06-11,fartlek,4.91,41.4,8.44,160,50,the hills,muggy,2
9969,2065-06-12,easy,6.28,58.0,9.23,135,10,the canal trail,rainy,3
9970,2065-06-15,easy,7.15,71.1,9.94,145,93,the hills,hot,8
9971,2065-06-17,easy,7.18,64.2,8.94,137,65,the canal trail,windy,6
9972,2065-06-20,recovery,4.23,46.8,11.06,127,157,Central Park,foggy,2
9973,2065-06-22,trail,8.14,96.1,11.81,151,59,the greenway,breezy,5
9974,2065-06-23,recovery,4.49,51.2,11.41,126,39,the lake path,hot,8
9975,2065-06-26,long run,10.31,109.2,10.59,138,157,the canal trail,breezy,8
9976,2065-06-27,race,6.2,37.2,6.0,153,88,Central Park,hot,5
9977,2065-06-28,recovery,4.83,50.0,10.35,136,343,Riverside Park,hot,6
9978,2065-06-30,fartlek,8.43,82.7,9.81,163,53,the beach path,cold,1
9979,2065-07-02,tempo,5.63,44.1,7.84,155,257,Central Park,overcast,7
9980,2065-07-05,fartlek,10.42,98.7,9.47,148,22,the beach path,hot,10
9981,2065-07-08,interval,7.46,48.4,6.49,172,57,Central Park,sunny,2
9982,2065-07-09,race,3.1,18.1,5.84,170,8,the treadmill,sunny,6
9983,2065-07-12,easy,7.83,70.9,9.05,124,107,the lake path,muggy,8
9984,2065-07-13,long run,20.87,197.2,9.45,131,111,the canal trail,cold,5
9985,2065-07-15,recovery,2.83,31.7,11.21,138,85,the treadmill,foggy,5
9986,2065-07-16,easy,6.04,54.1,8.96,147,40,Central Park,sunny,5
9987,2065-07-17,easy,8.45,74.4,8.81,147,183,the treadmill,breezy,7
9988,2065-07-18,recovery,2.17,22.9,10.53,129,33,the treadmill,crisp,8
9989,2065-07-20,interval,6.95,47.5,6.84,168,172,the treadmill,breezy,9
9990,2065-07-22,recovery,2.81,28.9,10.28,145,69,the track,hot,7
9991,2065-07-23,race,6.2,38.9,6.28,180,220,the canal trail,cold,7
9992,2065-07-25,tempo,8.96,71.9,8.02,165,30,downtown,rainy,7
9993,2065-07-26,long run,17.16,164.2,9.57,151,41,the trails,foggy,1
9994,2065-07-29,fartlek,6.48,54.2,8.36,146,9,the hills,hot,2
9995,2065-07-30,long run,14.16,141.6,10.0,155,56,the track,muggy,2
9996,2065-08-01,recovery,4.68,48.6,10.39,152,64,the track,muggy,6
9997,2065-08-02,long run,17.45,171.9,9.85,136,3,downtown,crisp,6
9998,2065-08-04,easy,4.82,44.7,9.27,155,155,the treadmill,windy,2
