run_id,run_type,mile,pace_min_per_mile,heart_rate
1811,recovery,8,11.02,153
1811,recovery,9,10.83,146
1811,recovery,10,10.97,152
1811,recovery,11,10.68,149
1811,recovery,12,10.7,154
1811,recovery,13,11.27,154
1811,recovery,14,10.72,164
1812,tempo,1,7.47,158
1812,tempo,2,7.55,145
1812,tempo,3,7.64,154
1812,tempo,4,7.59,145
1812,tempo,5,8.01,153
1812,tempo,6,7.62,144
1812,tempo,7,7.72,153
1812,tempo,8,7.85,148
1813,tempo,1,8.12,139
1813,tempo,2,8.09,145
1813,tempo,3,8.05,148
1813,tempo,4,7.86,147
1813,tempo,5,8.1,153
1813,tempo,6,7.64,149
1813,tempo,7,8.47,157
1813,tempo,8,8.09,162
1813,tempo,9,8.07,150
1813,tempo,10,8.05,146
1813,tempo,11,7.81,147
1813,tempo,12,7.84,153
1813,tempo,13,8.01,158
1813,tempo,14,7.86,153
1814,fartlek,1,8.41,143
1814,fartlek,2,8.45,156
1814,fartlek,3,8.53,149
1814,fartlek,4,8.71,144
1814,fartlek,5,8.7,151
1814,fartlek,6,8.06,151
1814,fartlek,7,8.65,151
1814,fartlek,8,8.64,154
1814,fartlek,9,8.49,149
1814,fartlek,10,8.44,153
1814,fartlek,11,8.63,148
1814,fartlek,12,8.54,157
1815,tempo,1,7.35,148
1815,tempo,2,7.5,144
1815,tempo,3,7.56,141
1815,tempo,4,7.69,144
1815,tempo,5,7.75,148
1815,tempo,6,7.7,147
1815,tempo,7,7.62,148
1816,long run,1,10.34,134
1816,long run,2,10.2,151
1816,long run,3,10.04,147
1816,long run,4,9.9,156
1816,long run,5,10.11,154
1817,tempo,1,7.68,138
1817,tempo,2,7.71,142
1817,tempo,3,8.09,146
1817,tempo,4,7.88,144
1817,tempo,5,7.52,151
1817,tempo,6,7.71,153
1817,tempo,7,8.06,152
1817,tempo,8,8.0,145
1817,tempo,9,7.86,160
1817,tempo,10,8.05,153
1818,race,1,5.96,143
1818,race,2,6.05,148
1818,race,3,6.53,145
1818,race,4,6.03,150
1818,race,5,5.99,148
1818,race,6,6.42,146
1818,race,7,6.38,154
1818,race,8,6.09,150
1818,race,9,6.3,156
1819,interval,1,5.41,144
1819,interval,2,8.79,151
1819,interval,3,5.41,147
1819,interval,4,8.79,149
1820,interval,1,5.08,142
1820,interval,2,8.25,146
1820,interval,3,5.08,142
1820,interval,4,8.25,148
1820,interval,5,5.08,149
1821,race,1,6.75,144
1821,race,2,6.78,146
1821,race,3,6.76,144
1822,interval,1,5.5,144
1822,interval,2,8.93,146
1822,interval,3,5.5,148
1822,interval,4,8.93,141
1822,interval,5,5.5,148
1822,interval,6,8.93,153
1822,interval,7,5.5,168
1822,interval,8,8.93,141
1822,interval,9,5.5,148
1822,interval,10,8.93,149
1822,interval,11,5.5,146
1823,long run,1,10.97,151
1823,long run,2,10.95,148
1823,long run,3,11.11,134
1823,long run,4,10.86,141
1823,long run,5,11.13,156
1823,long run,6,10.87,147
1823,long run,7,11.26,140
1823,long run,8,11.01,148
1824,recovery,1,11.08,146
1824,recovery,2,10.66,150
1824,recovery,3,10.8,146
1824,recovery,4,11.04,144
1824,recovery,5,10.73,155
1824,recovery,6,10.65,147
1824,recovery,7,10.9,148
1824,recovery,8,10.98,142
1824,recovery,9,10.81,151
1824,recovery,10,10.95,159
1824,recovery,11,10.71,145
1824,recovery,12,10.43,150
1824,recovery,13,11.0,154
1824,recovery,14,10.62,158
1824,recovery,15,10.7,157
1825,recovery,1,10.89,147
1825,recovery,2,11.29,145
1825,recovery,3,10.6,147
1825,recovery,4,11.25,144
1825,recovery,5,11.43,143
1825,recovery,6,11.17,161
1825,recovery,7,10.9,145
1825,recovery,8,11.08,147
1825,recovery,9,10.79,149
1825,recovery,10,10.83,148
1825,recovery,11,11.13,153
1825,recovery,12,11.14,151
1825,recovery,13,11.09,153
1825,recovery,14,10.78,153
1825,recovery,15,11.49,155
1826,fartlek,1,7.67,142
1826,fartlek,2,7.71,150
1826,fartlek,3,7.68,156
1826,fartlek,4,7.68,144
1826,fartlek,5,7.91,150
1827,trail,1,11.63,148
1827,trail,2,11.3,142
1827,trail,3,11.8,147
1827,trail,4,11.54,153
1827,trail,5,11.85,149
1827,trail,6,11.62,148
1827,trail,7,11.85,154
1827,trail,8,11.72,158
1827,trail,9,11.77,154
1827,trail,10,11.75,144
1827,trail,11,11.59,149
1827,trail,12,11.55,158
1827,trail,13,11.71,152
1827,trail,14,11.76,155
1827,trail,15,11.62,153
1828,recovery,1,11.54,142
1828,recovery,2,11.3,149
1828,recovery,3,11.6,153
1828,recovery,4,11.61,147
1828,recovery,5,11.55,143
1828,recovery,6,11.48,147
1828,recovery,7,12.17,149
1828,recovery,8,11.15,155
1828,recovery,9,11.37,147
1828,recovery,10,11.43,155
1828,recovery,11,11.68,155
1828,recovery,12,11.38,156
1828,recovery,13,11.66,160
1828,recovery,14,11.32,156
1828,recovery,15,11.52,153
1828,recovery,16,11.61,156
1829,race,1,6.94,139
1829,race,2,6.75,134
1829,race,3,7.07,140
1829,race,4,7.09,155
1829,race,5,7.03,146
1829,race,6,7.05,154
1829,race,7,6.86,149
1829,race,8,6.56,156
1829,race,9,6.99,147
1829,race,10,6.77,153
1829,race,11,7.11,156
1829,race,12,6.83,147
1829,race,13,7.03,149
1829,race,14,6.98,154
1829,race,15,6.89,158
1829,race,16,7.24,153
1830,easy,1,10.26,145
1830,easy,2,10.06,152
1830,easy,3,10.16,153
1830,easy,4,10.22,148
1830,easy,5,10.24,145
1830,easy,6,10.17,153
1830,easy,7,9.95,144
1830,easy,8,9.74,147
1831,trail,1,10.98,138
1831,trail,2,10.45,148
1831,trail,3,10.86,157
1831,trail,4,11.25,149
1831,trail,5,10.86,144
1831,trail,6,10.59,153
1831,trail,7,10.7,155
1831,trail,8,10.48,146
1831,trail,9,10.6,147
1831,trail,10,10.64,160
1831,trail,11,10.61,147
1831,trail,12,10.81,162
1831,trail,13,10.22,157
1832,easy,1,10.34,143
1832,easy,2,10.35,135
1832,easy,3,9.91,140
1832,easy,4,10.28,139
1832,easy,5,10.39,146
1833,long run,1,9.17,141
1833,long run,2,9.7,143
1833,long run,3,9.47,149
1833,long run,4,9.42,152
1833,long run,5,9.53,150
1833,long run,6,9.04,154
1833,long run,7,9.11,136
1833,long run,8,9.32,160
1834,recovery,1,11.34,147
1834,recovery,2,11.11,138
1834,recovery,3,11.37,143
1834,recovery,4,11.25,152
1834,recovery,5,11.65,147
1834,recovery,6,11.55,148
1834,recovery,7,11.28,159
1834,recovery,8,11.13,145
1834,recovery,9,11.36,157
1834,recovery,10,11.61,150
1835,fartlek,1,8.36,138
1835,fartlek,2,8.38,148
1835,fartlek,3,8.44,148
1835,fartlek,4,8.29,144
1835,fartlek,5,8.46,141
1835,fartlek,6,8.35,146
1835,fartlek,7,8.21,140
1836,interval,1,5.59,144
1836,interval,2,9.09,147
1836,interval,3,5.59,144
1836,interval,4,9.09,156
1836,interval,5,5.59,151
1836,interval,6,9.09,147
1836,interval,7,5.59,148
1836,interval,8,9.09,147
1836,interval,9,5.59,150
1837,long run,1,10.26,153
1837,long run,2,10.14,144
1837,long run,3,10.48,142
1837,long run,4,9.79,143
1837,long run,5,10.07,141
1837,long run,6,10.33,142
1837,long run,7,10.47,145
1837,long run,8,10.23,144
1837,long run,9,10.49,156
1838,easy,1,9.0,143
1838,easy,2,9.2,139
1838,easy,3,9.33,146
1838,easy,4,9.23,144
1838,easy,5,9.24,148
1838,easy,6,8.91,161
1838,easy,7,9.46,146
1839,long run,1,10.3,151
1839,long run,2,10.29,144
1839,long run,3,10.62,143
1839,long run,4,10.41,149
1839,long run,5,10.69,148
1839,long run,6,10.36,142
1840,tempo,1,7.45,150
1840,tempo,2,7.76,141
1840,tempo,3,7.47,142
1840,tempo,4,7.53,149
1840,tempo,5,7.4,145
1840,tempo,6,7.8,149
1840,tempo,7,7.69,151
1840,tempo,8,8.06,147
1840,tempo,9,7.85,155
1840,tempo,10,7.51,155
1840,tempo,11,7.29,154
1840,tempo,12,7.47,161
1840,tempo,13,7.57,158
1840,tempo,14,7.24,154
1840,tempo,15,7.43,152
1841,recovery,1,11.07,148
1841,recovery,2,11.07,144
1841,recovery,3,10.97,146
1841,recovery,4,11.09,151
1841,recovery,5,11.39,149
1841,recovery,6,11.22,151
1841,recovery,7,11.11,143
1841,recovery,8,11.33,147
1842,recovery,1,11.2,141
1842,recovery,2,11.35,148
1842,recovery,3,10.79,157
1843,long run,1,9.11,152
1843,long run,2,9.53,140
1843,long run,3,9.23,144
1843,long run,4,9.61,152
1843,long run,5,9.66,150
1843,long run,6,9.46,145
1843,long run,7,9.41,143
1843,long run,8,9.36,159
1843,long run,9,9.51,143
1843,long run,10,9.24,145
1843,long run,11,9.41,153
1843,long run,12,9.35,158
1843,long run,13,9.56,150
1843,long run,14,9.57,158
1844,interval,1,5.0,149
1844,interval,2,7.8,149
1844,interval,3,5.0,142
1844,interval,4,7.8,151
1844,interval,5,5.0,143
1844,interval,6,7.8,136
1844,interval,7,5.0,149
1844,interval,8,7.8,152
1844,interval,9,5.0,155
1844,interval,10,7.8,157
1844,interval,11,5.0,147
1844,interval,12,7.8,153
1844,interval,13,5.0,152
1844,interval,14,7.8,155
1844,interval,15,5.0,167
1845,long run,1,9.7,144
1845,long run,2,9.85,150
1845,long run,3,10.07,141
1845,long run,4,10.0,144
1845,long run,5,10.11,144
1845,long run,6,10.27,149
1845,long run,7,10.26,154
1845,long run,8,9.74,150
1845,long run,9,10.05,148
1845,long run,10,9.55,159
1845,long run,11,10.12,158
1845,long run,12,9.59,149
1845,long run,13,9.59,150
1846,trail,1,11.5,149
1846,trail,2,10.78,151
1846,trail,3,11.56,148
1846,trail,4,11.23,149
1846,trail,5,11.06,148
1846,trail,6,11.33,152
1846,trail,7,11.36,146
1847,tempo,1,6.99,139
1847,tempo,2,7.63,146
1847,tempo,3,7.17,144
1847,tempo,4,7.52,148
1847,tempo,5,7.55,150
1847,tempo,6,6.99,146
1847,tempo,7,7.33,158
1847,tempo,8,7.43,146
1847,tempo,9,7.19,146
1847,tempo,10,7.03,154
1847,tempo,11,7.6,155
1847,tempo,12,7.43,148
1847,tempo,13,7.31,152
1847,tempo,14,7.09,147
1848,long run,1,9.88,140
1848,long run,2,9.46,151
1848,long run,3,9.5,151
1849,easy,1,8.09,134
1849,easy,2,8.47,138
1849,easy,3,8.13,149
1849,easy,4,8.69,157
1849,easy,5,8.01,149
1849,easy,6,8.3,147
1849,easy,7,8.49,154
1849,easy,8,8.74,157
1849,easy,9,8.45,154
1849,easy,10,8.51,152
1849,easy,11,8.49,153
1849,easy,12,8.64,155
1849,easy,13,8.51,161
1849,easy,14,8.6,157
1849,easy,15,8.6,158
1849,easy,16,8.67,161
1850,easy,1,9.53,142
1850,easy,2,9.87,141
1850,easy,3,9.35,148
1851,fartlek,1,8.31,145
1851,fartlek,2,8.88,131
1851,fartlek,3,8.47,134
1851,fartlek,4,8.78,141
1852,trail,1,11.72,143
1852,trail,2,12.31,148
1852,trail,3,11.74,144
1852,trail,4,11.65,152
1852,trail,5,12.15,142
1852,trail,6,12.08,151
1852,trail,7,11.74,143
1852,trail,8,11.85,152
1852,trail,9,12.15,154
1853,trail,1,11.05,146
1853,trail,2,11.08,149
1853,trail,3,11.07,144
1853,trail,4,10.82,143
1853,trail,5,10.9,148
1853,trail,6,11.31,149
1853,trail,7,10.79,141
1853,trail,8,11.0,146
1853,trail,9,10.93,155
1853,trail,10,11.04,149
1853,trail,11,11.25,155
1853,trail,12,10.85,148
1854,recovery,1,11.08,145
1854,recovery,2,11.12,142
1854,recovery,3,10.98,141
1854,recovery,4,11.09,150
1854,recovery,5,11.44,163
1854,recovery,6,11.14,143
1854,recovery,7,11.35,152
1854,recovery,8,11.03,154
1854,recovery,9,10.54,145
1854,recovery,10,11.21,156
1854,recovery,11,11.45,163
1854,recovery,12,11.09,158
1854,recovery,13,10.95,152
1854,recovery,14,11.08,148
1854,recovery,15,11.29,158
1855,race,1,7.06,154
1855,race,2,6.87,144
1855,race,3,6.75,147
1855,race,4,6.94,151
1855,race,5,7.16,150
1855,race,6,7.09,156
1855,race,7,6.87,147
1855,race,8,6.69,147
1855,race,9,6.87,149
1855,race,10,6.87,147
1855,race,11,6.92,153
1856,race,1,7.01,141
1856,race,2,7.19,148
1856,race,3,7.2,140
1857,tempo,1,7.33,141
1857,tempo,2,6.99,152
1857,tempo,3,7.0,152
1857,tempo,4,7.37,149
1857,tempo,5,7.08,136
1857,tempo,6,6.99,156
1857,tempo,7,6.86,147
1857,tempo,8,7.13,147
1857,tempo,9,7.33,149
1857,tempo,10,7.03,152
1857,tempo,11,7.3,155
1857,tempo,12,7.01,159
1857,tempo,13,6.89,157
1857,tempo,14,6.94,155
1858,recovery,1,10.63,139
1858,recovery,2,10.89,149
1858,recovery,3,10.92,144
1858,recovery,4,10.66,141
1859,interval,1,5.0,147
1859,interval,2,7.84,153
1859,interval,3,5.0,151
1859,interval,4,7.84,138
1859,interval,5,5.0,147
1859,interval,6,7.84,153
1860,tempo,1,7.08,154
1860,tempo,2,6.4,144
1860,tempo,3,6.88,147
1860,tempo,4,6.69,146
1860,tempo,5,6.8,148
1860,tempo,6,6.78,151
1860,tempo,7,6.58,157
1860,tempo,8,6.87,157
1860,tempo,9,6.71,155
1860,tempo,10,6.88,146
1860,tempo,11,6.63,151
1860,tempo,12,6.71,156
1860,tempo,13,6.87,150
1860,tempo,14,6.62,155
1860,tempo,15,6.99,157
1860,tempo,16,6.82,166
1861,interval,1,5.14,137
1861,interval,2,8.35,149
1861,interval,3,5.14,151
1861,interval,4,8.35,158
1861,interval,5,5.14,145
1861,interval,6,8.35,142
1861,interval,7,5.14,151
1861,interval,8,8.35,153
1861,interval,9,5.14,154
1861,interval,10,8.35,150
1861,interval,11,5.14,155
1861,interval,12,8.35,154
1861,interval,13,5.14,151
1861,interval,14,8.35,149
1862,fartlek,1,8.33,149
1862,fartlek,2,8.48,141
1862,fartlek,3,8.33,148
1862,fartlek,4,8.24,142
1862,fartlek,5,8.45,147
1862,fartlek,6,8.33,146
1862,fartlek,7,8.2,153
1862,fartlek,8,8.41,155
1862,fartlek,9,8.47,143
1862,fartlek,10,8.32,158
1862,fartlek,11,8.67,151
1862,fartlek,12,8.59,159
1862,fartlek,13,8.44,161
1862,fartlek,14,8.27,152
1862,fartlek,15,7.98,164
1862,fartlek,16,8.1,148
1863,long run,1,9.4,145
1863,long run,2,9.27,146
1863,long run,3,9.19,145
1863,long run,4,9.69,148
1863,long run,5,9.39,155
1863,long run,6,9.5,152
1863,long run,7,9.62,155
1863,long run,8,9.7,146
1863,long run,9,9.79,149
1863,long run,10,9.31,152
1863,long run,11,9.79,155
1864,interval,1,5.34,153
1864,interval,2,8.67,142
1864,interval,3,5.34,148
1864,interval,4,8.67,149
1864,interval,5,5.34,146
1864,interval,6,8.67,148
1864,interval,7,5.34,146
1865,long run,1,9.89,159
1865,long run,2,10.49,139
1865,long run,3,10.1,149
1865,long run,4,10.01,149
1865,long run,5,9.8,141
1865,long run,6,10.08,147
1865,long run,7,10.1,161
1865,long run,8,10.21,147
1865,long run,9,10.11,161
1866,race,1,6.95,138
1866,race,2,6.87,147
1866,race,3,6.74,149
1866,race,4,6.7,146
1866,race,5,6.82,148
1866,race,6,7.09,146
1866,race,7,7.05,154
1866,race,8,6.87,154
1866,race,9,7.32,153
1866,race,10,6.77,155
1866,race,11,7.03,155
1867,tempo,1,7.36,145
1867,tempo,2,7.44,144
1867,tempo,3,7.25,152
1867,tempo,4,7.4,146
1867,tempo,5,7.03,153
1867,tempo,6,7.05,148
1868,race,1,7.1,145
1868,race,2,7.16,147
1868,race,3,7.03,149
1868,race,4,6.97,154
1868,race,5,7.37,146
1868,race,6,7.4,151
1868,race,7,7.37,147
1868,race,8,7.4,142
1868,race,9,7.22,150
1868,race,10,7.09,159
1868,race,11,7.04,152
1868,race,12,6.83,149
1868,race,13,7.29,156
1869,tempo,1,8.04,141
1869,tempo,2,8.21,143
1869,tempo,3,7.75,150
1869,tempo,4,8.22,153
1869,tempo,5,7.53,152
1869,tempo,6,7.53,141
1869,tempo,7,7.65,150
1869,tempo,8,8.04,148
1869,tempo,9,7.64,150
1870,long run,1,9.88,146
1870,long run,2,9.82,139
1870,long run,3,9.88,155
1870,long run,4,9.83,150
1870,long run,5,10.17,145
1870,long run,6,9.96,147
1870,long run,7,10.17,153
1870,long run,8,10.19,148
1870,long run,9,10.25,144
1870,long run,10,9.72,154
1871,trail,1,12.11,140
1871,trail,2,12.27,142
1871,trail,3,12.0,143
1871,trail,4,12.15,145
1871,trail,5,12.14,147
1871,trail,6,12.05,149
1872,trail,1,11.55,149
1872,trail,2,11.57,146
1872,trail,3,11.4,141
1872,trail,4,11.61,147
1872,trail,5,11.26,143
1872,trail,6,11.37,147
1872,trail,7,11.36,151
1872,trail,8,11.46,149
1872,trail,9,11.63,154
1872,trail,10,11.6,152
1872,trail,11,11.62,145
1873,long run,1,9.93,142
1873,long run,2,9.89,146
1873,long run,3,9.59,143
1874,tempo,1,7.38,146
1874,tempo,2,7.7,145
1874,tempo,3,7.39,135
1874,tempo,4,7.47,140
1874,tempo,5,7.15,152
1874,tempo,6,7.08,146
1874,tempo,7,7.15,152
1874,tempo,8,7.29,148
1874,tempo,9,7.38,162
1874,tempo,10,7.43,151
1874,tempo,11,7.51,145
1874,tempo,12,7.58,156
1874,tempo,13,6.91,154
1874,tempo,14,7.13,152
1874,tempo,15,7.66,157
1875,easy,1,9.97,146
1875,easy,2,9.83,152
1875,easy,3,10.06,140
1875,easy,4,9.89,138
1876,recovery,1,12.18,146
1876,recovery,2,11.9,152
1876,recovery,3,11.95,142
1876,recovery,4,12.06,149
1876,recovery,5,12.21,150
1876,recovery,6,11.67,155
1876,recovery,7,12.29,146
1876,recovery,8,12.01,146
1876,recovery,9,12.45,157
1876,recovery,10,12.23,151
1876,recovery,11,12.33,148
1876,recovery,12,12.1,151
1877,interval,1,5.0,144
1877,interval,2,7.55,131
1877,interval,3,5.0,147
1877,interval,4,7.55,139
1877,interval,5,5.0,154
1877,interval,6,7.55,145
1877,interval,7,5.0,145
1877,interval,8,7.55,150
1877,interval,9,5.0,153
1877,interval,10,7.55,152
1877,interval,11,5.0,144
1878,trail,1,11.54,140
1878,trail,2,11.54,147
1878,trail,3,11.68,148
1878,trail,4,11.41,145
1878,trail,5,11.33,156
1878,trail,6,11.68,145
1878,trail,7,11.17,140
1878,trail,8,11.62,163
1878,trail,9,11.32,155
1878,trail,10,11.84,151
1878,trail,11,11.27,154
1878,trail,12,11.27,154
1878,trail,13,12.03,146
1878,trail,14,11.81,155
1878,trail,15,11.4,158
1878,trail,16,11.31,158
1879,easy,1,8.35,148
1879,easy,2,8.4,146
1879,easy,3,8.3,144
1879,easy,4,8.07,139
1879,easy,5,8.57,151
1879,easy,6,8.3,140
1879,easy,7,8.27,151
1879,easy,8,8.28,154
1879,easy,9,8.02,149
1879,easy,10,8.7,150
1879,easy,11,8.54,140
1879,easy,12,8.17,149
1879,easy,13,7.93,152
1879,easy,14,8.42,147
1880,trail,1,11.98,148
1880,trail,2,12.05,143
1880,trail,3,12.5,134
1880,trail,4,12.34,149
1880,trail,5,12.49,149
1880,trail,6,12.4,142
1880,trail,7,12.28,156
1880,trail,8,11.98,146
1880,trail,9,11.85,162
1881,trail,1,12.36,143
1881,trail,2,12.04,145
1881,trail,3,12.19,155
1881,trail,4,12.21,143
1882,tempo,1,7.62,150
1882,tempo,2,7.42,145
1882,tempo,3,7.94,149
1882,tempo,4,7.81,156
1882,tempo,5,7.93,146
1882,tempo,6,7.54,150
1882,tempo,7,7.61,149
1882,tempo,8,7.81,151
1882,tempo,9,7.88,158
1883,race,1,6.53,141
1883,race,2,6.88,150
1883,race,3,7.0,145
1883,race,4,6.41,148
1883,race,5,6.63,142
1883,race,6,6.76,151
1883,race,7,6.71,160
1883,race,8,6.73,153
1883,race,9,6.71,153
1883,race,10,6.55,153
1883,race,11,6.19,149
1883,race,12,6.69,158
1883,race,13,6.65,153
1883,race,14,6.4,164
1884,race,1,7.78,140
1884,race,2,8.04,146
1884,race,3,7.77,149
1884,race,4,8.12,151
1885,interval,1,5.0,147
1885,interval,2,7.79,146
1885,interval,3,5.0,140
1885,interval,4,7.79,153
1885,interval,5,5.0,156
1885,interval,6,7.79,149
1885,interval,7,5.0,149
1885,interval,8,7.79,148
1885,interval,9,5.0,164
1885,interval,10,7.79,156
1885,interval,11,5.0,149
1885,interval,12,7.79,145
1886,long run,1,9.71,140
1886,long run,2,9.84,146
1886,long run,3,9.8,150
1886,long run,4,10.02,148
1886,long run,5,9.25,147
1886,long run,6,9.9,154
1886,long run,7,9.97,147
1886,long run,8,9.43,150
1886,long run,9,9.62,157
1886,long run,10,9.69,150
1886,long run,11,9.89,150
1886,long run,12,9.71,157
1886,long run,13,9.78,149
1886,long run,14,9.63,161
1886,long run,15,9.8,146
1886,long run,16,9.66,157
1887,tempo,1,7.24,140
1887,tempo,2,7.46,144
1887,tempo,3,6.94,142
1887,tempo,4,6.89,152
1887,tempo,5,7.4,145
1887,tempo,6,7.12,155
1887,tempo,7,7.15,153
1887,tempo,8,7.12,145
1887,tempo,9,7.1,146
1888,easy,1,9.24,147
1888,easy,2,9.24,145
1888,easy,3,9.56,144
1888,easy,4,9.44,146
1888,easy,5,9.64,148
1888,easy,6,9.18,135
1888,easy,7,9.02,147
1888,easy,8,9.24,146
1888,easy,9,9.61,154
1888,easy,10,9.26,155
1888,easy,11,9.72,153
1888,easy,12,9.28,154
1888,easy,13,9.51,144
1888,easy,14,9.38,150
1888,easy,15,9.0,154
1888,easy,16,9.26,156
1889,long run,1,9.61,140
1889,long run,2,10.2,147
1889,long run,3,9.8,142
1889,long run,4,9.55,149
1889,long run,5,10.16,146
1889,long run,6,9.82,145
1889,long run,7,10.14,154
1889,long run,8,9.65,160
1889,long run,9,9.92,149
1890,race,1,6.58,152
1890,race,2,6.63,132
1890,race,3,6.25,149
1890,race,4,6.41,147
1890,race,5,6.31,141
1890,race,6,6.38,153
1890,race,7,6.9,146
1890,race,8,6.15,151
1890,race,9,6.68,146
1890,race,10,6.54,149
1890,race,11,6.66,156
1890,race,12,6.38,165
1890,race,13,6.52,150
1890,race,14,6.85,161
1890,race,15,6.52,162
1891,long run,1,10.47,143
1891,long run,2,10.18,142
1891,long run,3,10.13,143
1891,long run,4,10.23,145
1891,long run,5,10.37,152
1892,race,1,6.57,140
1892,race,2,6.57,141
1892,race,3,6.36,150
1892,race,4,6.52,147
1892,race,5,6.7,140
1892,race,6,6.4,155
1892,race,7,6.31,148
1893,tempo,1,7.86,144
1893,tempo,2,7.57,145
1893,tempo,3,7.49,145
1893,tempo,4,7.55,147
1893,tempo,5,7.7,144
1893,tempo,6,7.83,149
1893,tempo,7,8.11,145
1893,tempo,8,7.92,152
1893,tempo,9,7.35,152
1893,tempo,10,7.71,154
1893,tempo,11,7.29,152
1893,tempo,12,7.93,158
1894,recovery,1,11.6,147
1894,recovery,2,11.66,148
1894,recovery,3,11.88,148
1894,recovery,4,11.82,139
1895,long run,1,10.47,146
1895,long run,2,10.2,146
1895,long run,3,10.09,150
1895,long run,4,10.22,148
1895,long run,5,9.93,149
1895,long run,6,10.18,149
1895,long run,7,10.1,150
1895,long run,8,9.87,156
1896,race,1,7.17,142
1896,race,2,7.33,141
1896,race,3,7.08,149
1896,race,4,7.66,147
1896,race,5,7.22,143
1896,race,6,7.21,150
1896,race,7,7.73,152
1897,interval,1,5.54,146
1897,interval,2,9.01,150
1897,interval,3,5.54,150
1897,interval,4,9.01,145
1897,interval,5,5.54,156
1897,interval,6,9.01,152
1897,interval,7,5.54,156
1897,interval,8,9.01,149
1897,interval,9,5.54,155
1897,interval,10,9.01,153
1897,interval,11,5.54,157
1897,interval,12,9.01,151
1898,race,1,6.97,151
1898,race,2,6.77,146
1898,race,3,6.92,149
1898,race,4,6.44,148
1898,race,5,6.56,143
1898,race,6,6.62,149
1898,race,7,6.98,145
1899,fartlek,1,8.27,132
1899,fartlek,2,8.64,141
1899,fartlek,3,8.34,155
1899,fartlek,4,8.23,148
1899,fartlek,5,8.43,145
1899,fartlek,6,8.18,151
1899,fartlek,7,8.84,141
1899,fartlek,8,8.4,145
1900,interval,1,5.0,143
1900,interval,2,7.54,153
1900,interval,3,5.0,149
1900,interval,4,7.54,149
1900,interval,5,5.0,144
1900,interval,6,7.54,152
1900,interval,7,5.0,145
1900,interval,8,7.54,149
1901,easy,1,9.86,154
1901,easy,2,10.06,138
1901,easy,3,9.84,144
1901,easy,4,10.15,153
1901,easy,5,9.96,147
1901,easy,6,9.7,148
1901,easy,7,9.77,152
1901,easy,8,9.84,143
1901,easy,9,10.07,154
1902,trail,1,11.69,147
1902,trail,2,11.87,147
1902,trail,3,11.64,153
1902,trail,4,11.66,148
1902,trail,5,11.69,147
1902,trail,6,11.24,140
1902,trail,7,11.86,143
1902,trail,8,11.77,149
1903,long run,1,9.93,145
1903,long run,2,10.0,140
1903,long run,3,9.87,144
1903,long run,4,10.24,137
1903,long run,5,9.99,156
1903,long run,6,10.29,132
1903,long run,7,10.0,154
1903,long run,8,10.12,151
1903,long run,9,10.14,142
1904,recovery,1,10.91,143
1904,recovery,2,11.22,152
1904,recovery,3,11.12,141
1904,recovery,4,11.18,144
1905,fartlek,1,8.39,139
1905,fartlek,2,8.18,140
1905,fartlek,3,8.01,137
1905,fartlek,4,8.48,145
1905,fartlek,5,8.48,150
1905,fartlek,6,8.75,146
1905,fartlek,7,8.66,145
1905,fartlek,8,8.42,143
1905,fartlek,9,8.27,152
1905,fartlek,10,8.64,155
1905,fartlek,11,8.24,153
1905,fartlek,12,8.59,157
1905,fartlek,13,8.12,148
1905,fartlek,14,8.8,152
1906,recovery,1,11.16,155
1906,recovery,2,11.15,147
1906,recovery,3,11.06,142
1906,recovery,4,11.05,146
1906,recovery,5,10.74,145
1906,recovery,6,10.92,146
1906,recovery,7,10.57,149
1906,recovery,8,11.05,145
1906,recovery,9,10.85,151
1907,easy,1,8.54,140
1907,easy,2,8.36,144
1907,easy,3,8.24,147
1907,easy,4,8.65,148
1907,easy,5,8.16,152
1907,easy,6,8.63,152
1907,easy,7,8.6,154
1908,recovery,1,11.6,149
1908,recovery,2,11.52,152
1908,recovery,3,11.56,144
1908,recovery,4,11.51,158
1908,recovery,5,11.87,146
1908,recovery,6,11.43,146
1908,recovery,7,11.81,148
1908,recovery,8,11.48,149
1908,recovery,9,11.8,144
1908,recovery,10,11.73,146
1908,recovery,11,11.57,146
1908,recovery,12,11.63,154
1908,recovery,13,11.36,162
1908,recovery,14,11.7,152
1909,recovery,1,10.78,138
1909,recovery,2,11.07,148
1909,recovery,3,10.99,140
1909,recovery,4,11.12,148
1909,recovery,5,10.74,149
1909,recovery,6,10.93,148
